fecha_hora,ritmo_cardiaco,velocidad,distancia,tipo_terreno,fuente_registro,id_tipo_actividad,id_usuario,id_ubicacion
2023-11-23 21:03:23.441307,151,13.48,3479.0099999999984,Tierra,Celular,1,13,786
2023-11-23 21:03:28.441307,114,5.75,3482.9299999999985,Tierra,Celular,1,13,786
2023-11-23 21:03:33.441307,94,10.93,3493.5599999999986,Tierra,Celular,1,13,786
2023-11-23 21:03:38.441307,143,12.28,3507.3099999999986,Tierra,Celular,1,13,786
2023-11-23 21:03:43.441307,84,6.23,3510.5499999999984,Tierra,Celular,1,13,786
2023-11-23 21:03:48.441307,143,11.18,3522.459999999998,Tierra,Celular,1,13,786
2023-11-23 21:03:53.441307,155,7.3,3530.5499999999984,Tierra,Celular,1,13,786
2023-11-23 21:03:58.441307,120,11.98,3551.6099999999983,Tierra,Celular,1,13,786
2023-11-23 21:04:03.441307,101,13.02,3561.5699999999983,Tierra,Celular,1,13,786
2023-11-23 21:04:08.441307,148,10.3,3581.4899999999984,Tierra,Celular,1,13,786
2023-11-23 21:04:13.441307,134,8.75,3594.2799999999984,Tierra,Celular,1,13,786
2023-11-23 21:04:18.441307,156,13.49,3615.709999999998,Tierra,Celular,1,13,786
2023-11-23 21:04:23.441307,113,12.73,3634.4699999999984,Tierra,Celular,1,13,786
2023-11-23 21:04:28.441307,142,10.8,3654.7899999999986,Tierra,Celular,1,13,786
2023-11-23 21:04:33.441307,89,5.42,3657.8699999999985,Tierra,Celular,1,13,786
2023-11-23 21:04:38.441307,94,5.58,3667.1799999999985,Tierra,Celular,1,13,786
2023-11-23 21:04:43.441307,99,6.03,3670.5599999999986,Tierra,Celular,1,13,786
2023-11-23 21:04:48.441307,138,10.45,3690.9899999999984,Tierra,Celular,1,13,786
2023-11-23 21:04:53.441307,144,8.77,3705.3999999999983,Tierra,Celular,1,13,786
2023-11-23 21:04:58.441307,131,9.17,3720.0499999999984,Tierra,Celular,1,13,786
2023-11-23 21:05:03.441307,93,8.97,3725.8599999999983,Tierra,Celular,1,13,786
2023-11-23 21:05:08.441307,155,11.51,3736.6499999999983,Tierra,Celular,1,13,786
2023-11-23 21:05:13.441307,93,11.96,3746.639999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:18.441307,101,9.27,3761.819999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:23.441307,85,13.46,3780.109999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:28.441307,152,10.91,3792.2899999999977,Tierra,Celular,1,13,786
2023-11-23 21:05:33.441307,142,13.32,3802.339999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:38.441307,126,9.09,3819.219999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:43.441307,129,11.63,3836.219999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:48.441307,139,9.19,3845.239999999998,Tierra,Celular,1,13,786
2023-11-23 21:05:53.441307,124,8.19,3850.2299999999977,Tierra,Celular,1,13,786
2023-11-23 21:05:58.441307,101,12.89,3864.1399999999976,Tierra,Celular,1,13,786
2023-11-23 21:06:03.441307,150,12.21,3885.8499999999976,Tierra,Celular,1,13,786
2023-11-23 21:06:08.441307,141,7.74,3893.3399999999974,Tierra,Celular,1,13,786
2023-11-23 21:06:13.441307,145,8.81,3898.3599999999974,Tierra,Celular,1,13,786
2023-11-23 21:06:18.441307,153,6.9,3910.1799999999976,Tierra,Celular,1,13,786
2023-11-23 21:06:23.441307,124,12.07,3917.689999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:28.441307,106,6.39,3928.489999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:33.441307,145,9.73,3947.259999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:38.441307,160,8.23,3959.2299999999977,Tierra,Celular,1,13,786
2023-11-23 21:06:43.441307,113,8.66,3976.509999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:48.441307,92,7.05,3986.109999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:53.441307,136,5.8,3992.589999999998,Tierra,Celular,1,13,786
2023-11-23 21:06:58.441307,109,8.16,4004.099999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:03.441307,143,12.16,4021.849999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:08.441307,156,10.73,4039.989999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:13.441307,126,5.82,4046.359999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:18.441307,100,7.08,4059.509999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:23.441307,102,8.87,4075.099999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:28.441307,159,13.29,4095.789999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:33.441307,137,13.18,4120.339999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:38.441307,143,8.59,4126.759999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:43.441307,95,12.47,4133.359999999999,Tierra,Celular,1,13,786
2023-11-23 21:07:48.441307,92,8.57,4142.089999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:53.441307,112,7.49,4147.909999999998,Tierra,Celular,1,13,786
2023-11-23 21:07:58.441307,128,6.38,4157.359999999998,Tierra,Celular,1,13,786
2023-11-23 21:08:03.441307,135,12.7,4179.0099999999975,Tierra,Celular,1,13,786
2023-11-23 21:08:08.441307,127,8.25,4186.659999999997,Tierra,Celular,1,13,786
2023-11-23 21:08:13.441307,93,10.69,4200.909999999997,Tierra,Celular,1,13,786
2023-11-23 21:08:18.441307,106,13.09,4212.9699999999975,Tierra,Celular,1,13,786
2023-11-23 21:08:23.441307,98,11.11,4223.959999999997,Tierra,Celular,1,13,786
2023-11-23 21:08:28.441307,123,6.92,4235.0099999999975,Tierra,Celular,1,13,786
2023-11-23 21:08:33.441307,114,8.16,4243.879999999997,Tierra,Celular,1,13,786
2023-11-23 21:08:38.441307,97,5.51,4246.769999999998,Tierra,Celular,1,13,786
2023-11-23 21:08:43.441307,146,14.79,4267.019999999998,Tierra,Celular,1,13,786
2023-11-23 21:08:48.441307,133,9.54,4276.539999999998,Tierra,Celular,1,13,786
2023-11-23 21:08:53.441307,121,14.84,4288.999999999998,Tierra,Celular,1,13,786
2023-11-23 21:08:58.441307,86,5.08,4295.559999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:03.441307,150,7.84,4310.159999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:08.441307,110,8.51,4317.969999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:13.441307,120,9.22,4333.849999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:18.441307,104,6.13,4341.459999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:23.441307,138,6.44,4353.329999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:28.441307,122,8.4,4365.839999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:33.441307,125,10.01,4372.299999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:38.441307,144,14.42,4391.7699999999995,Tierra,Celular,1,13,786
2023-11-23 21:09:43.441307,128,5.54,4399.629999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:48.441307,114,7.77,4408.509999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:53.441307,128,8.32,4415.369999999999,Tierra,Celular,1,13,786
2023-11-23 21:09:58.441307,147,14.17,4439.789999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:03.441307,153,9.71,4455.509999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:08.441307,89,10.57,4471.369999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:13.441307,157,9.55,4485.269999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:18.441307,100,10.04,4495.019999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:23.441307,107,10.5,4507.219999999998,Tierra,Celular,1,13,786
2023-11-23 21:10:28.441307,83,14.64,4525.6799999999985,Tierra,Celular,1,13,786
2023-11-23 21:10:33.441307,109,8.41,4533.699999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:38.441307,83,14.96,4547.209999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:43.441307,146,10.91,4555.909999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:48.441307,86,14.14,4563.539999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:53.441307,94,7.89,4573.449999999999,Tierra,Celular,1,13,786
2023-11-23 21:10:58.441307,112,7.9,4577.6799999999985,Tierra,Celular,1,13,786
2023-11-23 21:11:03.441307,125,9.73,4589.6399999999985,Tierra,Celular,1,13,786
2023-11-23 21:11:08.441307,135,13.66,4614.279999999999,Tierra,Celular,1,13,786
2023-11-23 21:11:13.441307,101,9.37,4623.219999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:18.441307,83,6.82,4631.3899999999985,Tierra,Celular,1,13,786
2023-11-23 21:11:23.441307,108,11.32,4653.369999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:28.441307,140,7.94,4662.449999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:33.441307,128,7.71,4671.399999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:38.441307,110,14.14,4694.749999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:43.441307,95,13.23,4707.439999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:48.441307,100,7.35,4712.899999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:53.441307,102,6.65,4719.069999999998,Tierra,Celular,1,13,786
2023-11-23 21:11:58.441307,99,11.7,4739.779999999998,Tierra,Celular,1,13,786
2023-11-23 21:12:03.441307,136,10.72,4751.049999999998,Tierra,Celular,1,13,786
2023-11-23 21:12:08.441307,85,5.89,4754.819999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:13.441307,114,5.33,4759.749999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:18.441307,139,12.73,4770.509999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:23.441307,98,10.82,4782.61,Tierra,Celular,1,13,786
2023-11-23 21:12:28.441307,81,10.84,4801.759999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:33.441307,149,10.14,4809.389999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:38.441307,83,13.84,4834.469999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:43.441307,96,8.17,4847.179999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:48.441307,140,8.47,4860.879999999999,Tierra,Celular,1,13,786
2023-11-23 21:12:53.441307,141,7.12,4865.23,Tierra,Celular,1,13,786
2023-11-23 21:12:58.441307,142,9.11,4873.2,Tierra,Celular,1,13,786
2023-11-23 21:13:03.441307,127,6.78,4879.8099999999995,Tierra,Celular,1,13,786
2023-11-23 21:13:08.441307,151,13.73,4897.2699999999995,Tierra,Celular,1,13,786
2023-11-23 21:13:13.441307,113,9.43,4906.12,Tierra,Celular,1,13,786
2023-11-23 21:13:18.441307,134,9.77,4921.97,Tierra,Celular,1,13,786
2023-11-23 21:13:23.441307,160,5.68,4925.570000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:28.441307,98,13.92,4935.670000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:33.441307,134,14.4,4963.200000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:38.441307,124,6.0,4973.2300000000005,Tierra,Celular,1,13,786
2023-11-23 21:13:43.441307,117,12.44,4980.950000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:48.441307,81,14.62,4988.740000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:53.441307,114,7.95,4999.080000000001,Tierra,Celular,1,13,786
2023-11-23 21:13:58.441307,119,6.0,5002.100000000001,Tierra,Celular,1,13,786
2023-11-23 21:14:03.441307,131,7.29,5008.810000000001,Tierra,Celular,1,13,786
2023-11-23 21:14:08.441307,116,8.99,5016.480000000001,Tierra,Celular,1,13,786
2023-11-23 21:14:13.441307,135,14.44,5031.5700000000015,Tierra,Celular,1,13,786
2023-11-23 21:14:18.441307,157,7.0,5045.180000000001,Tierra,Celular,1,13,786
2023-11-23 21:14:23.441307,160,6.07,5056.490000000002,Tierra,Celular,1,13,786
2023-11-23 21:14:28.441307,110,7.04,5067.010000000002,Tierra,Celular,1,13,786
2023-11-23 21:14:33.441307,101,8.98,5073.250000000002,Tierra,Celular,1,13,786
2023-11-23 21:14:38.441307,146,11.97,5096.8200000000015,Tierra,Celular,1,13,786
2023-11-23 21:14:43.441307,138,10.27,5108.780000000002,Tierra,Celular,1,13,786
2023-11-23 21:14:48.441307,147,14.12,5130.8200000000015,Tierra,Celular,1,13,786
2023-11-23 21:14:53.441307,89,11.24,5147.390000000001,Tierra,Celular,1,13,786
2023-11-23 21:14:58.441307,96,14.33,5163.940000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:03.441307,150,13.61,5179.470000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:08.441307,118,6.47,5191.270000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:13.441307,138,10.13,5198.640000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:18.441307,84,11.55,5220.190000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:23.441307,136,12.84,5237.770000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:28.441307,80,9.96,5254.140000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:33.441307,116,8.69,5264.760000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:38.441307,97,13.38,5272.440000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:43.441307,89,12.29,5283.670000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:48.441307,100,7.15,5289.250000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:53.441307,130,9.89,5304.000000000001,Tierra,Celular,1,13,786
2023-11-23 21:15:58.441307,134,6.97,5309.140000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:03.441307,156,11.3,5327.8600000000015,Tierra,Celular,1,13,786
2023-11-23 21:16:08.441307,86,9.05,5344.350000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:13.441307,111,10.22,5351.1500000000015,Tierra,Celular,1,13,786
2023-11-23 21:16:18.441307,156,13.66,5372.640000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:23.441307,115,13.13,5385.840000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:28.441307,119,13.65,5393.080000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:33.441307,86,12.92,5404.250000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:38.441307,124,9.89,5411.330000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:43.441307,97,9.44,5429.420000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:48.441307,108,14.78,5458.220000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:53.441307,160,8.68,5463.830000000001,Tierra,Celular,1,13,786
2023-11-23 21:16:58.441307,150,12.14,5484.780000000001,Tierra,Celular,1,13,786
2023-11-23 21:17:03.441307,158,11.33,5504.4800000000005,Tierra,Celular,1,13,786
2023-11-23 21:17:08.441307,118,11.11,5512.06,Tierra,Celular,1,13,786
2023-11-23 21:17:13.441307,145,13.37,5531.92,Tierra,Celular,1,13,786
2023-11-23 21:17:18.441307,105,11.6,5552.58,Tierra,Celular,1,13,786
2023-11-23 21:17:23.441307,136,9.29,5561.71,Tierra,Celular,1,13,786
2023-11-23 21:17:28.441307,132,5.95,5565.47,Tierra,Celular,1,13,786
2023-11-23 21:17:33.441307,147,11.53,5575.55,Tierra,Celular,1,13,786
2023-11-23 21:17:38.441307,98,7.32,5589.62,Tierra,Celular,1,13,786
2023-11-23 21:17:43.441307,142,8.14,5600.4,Tierra,Celular,1,13,786
2023-11-23 21:17:48.441307,148,9.35,5614.04,Tierra,Celular,1,13,786
2023-11-23 21:17:53.441307,85,11.06,5630.12,Tierra,Celular,1,13,786
2023-11-23 21:17:58.441307,150,5.42,5640.4,Tierra,Celular,1,13,786
2023-11-23 21:18:03.441307,136,14.34,5663.25,Tierra,Celular,1,13,786
2023-11-23 21:18:08.441307,140,13.85,5673.67,Tierra,Celular,1,13,786
2023-11-23 21:18:13.441307,111,10.8,5685.55,Tierra,Celular,1,13,786
2023-11-23 21:18:18.441307,116,6.96,5689.96,Tierra,Celular,1,13,786
2023-11-23 21:18:23.441307,81,7.58,5703.56,Tierra,Celular,1,13,786
2023-11-23 21:18:28.441307,108,10.41,5715.370000000001,Tierra,Celular,1,13,786
2023-11-23 21:18:33.441307,82,11.91,5733.220000000001,Tierra,Celular,1,13,786
2023-11-23 21:18:38.441307,160,8.34,5741.480000000001,Tierra,Celular,1,13,786
2023-11-23 21:18:43.441307,93,8.93,5751.530000000002,Tierra,Celular,1,13,786
2023-11-23 21:18:48.441307,139,5.54,5756.9000000000015,Tierra,Celular,1,13,786
2023-11-23 21:18:53.441307,121,6.08,5767.870000000002,Tierra,Celular,1,13,786
2023-11-23 21:18:58.441307,137,10.9,5788.770000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:03.441307,107,11.77,5798.060000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:08.441307,97,5.19,5804.680000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:13.441307,85,14.77,5812.470000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:18.441307,83,6.4,5822.770000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:23.441307,97,13.67,5841.050000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:28.441307,134,9.23,5846.170000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:33.441307,144,8.02,5856.570000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:38.441307,154,12.7,5865.1900000000005,Tierra,Celular,1,13,786
2023-11-23 21:19:43.441307,143,6.5,5874.89,Tierra,Celular,1,13,786
2023-11-23 21:19:48.441307,141,13.04,5898.77,Tierra,Celular,1,13,786
2023-11-23 21:19:53.441307,153,9.36,5909.610000000001,Tierra,Celular,1,13,786
2023-11-23 21:19:58.441307,158,9.33,5916.200000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:03.441307,150,10.82,5924.1,Tierra,Celular,1,13,786
2023-11-23 21:20:08.441307,101,8.51,5929.610000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:13.441307,155,11.4,5943.7300000000005,Tierra,Celular,1,13,786
2023-11-23 21:20:18.441307,114,12.82,5957.750000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:23.441307,141,11.26,5977.630000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:28.441307,147,12.64,5987.880000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:33.441307,132,10.3,6001.550000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:38.441307,141,10.5,6008.030000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:43.441307,85,8.54,6025.030000000001,Tierra,Celular,1,13,786
2023-11-23 21:20:48.441307,109,11.43,6044.050000000001,Tierra,Celular,1,13,786
2023-11-23 20:39:13.441307,116,8.81,6.12,Tierra,Reloj,2,14,565
2023-11-23 20:39:18.441307,118,9.5,23.03,Tierra,Reloj,2,14,565
2023-11-23 20:39:23.441307,137,14.55,46.63,Tierra,Reloj,2,14,565
2023-11-23 20:39:28.441307,137,14.52,62.0,Tierra,Reloj,2,14,565
2023-11-23 20:39:33.441307,140,7.12,69.07,Tierra,Reloj,2,14,565
2023-11-23 20:39:38.441307,139,10.58,76.42999999999999,Tierra,Reloj,2,14,565
2023-11-23 20:39:43.441307,117,11.05,94.35999999999999,Tierra,Reloj,2,14,565
2023-11-23 20:39:48.441307,117,12.53,117.30999999999999,Tierra,Reloj,2,14,565
2023-11-23 20:39:53.441307,87,13.33,136.98999999999998,Tierra,Reloj,2,14,565
2023-11-23 20:39:58.441307,94,8.14,147.15999999999997,Tierra,Reloj,2,14,565
2023-11-23 20:40:03.441307,127,7.91,159.64999999999998,Tierra,Reloj,2,14,565
2023-11-23 20:40:08.441307,116,9.22,167.70999999999998,Tierra,Reloj,2,14,565
2023-11-23 20:40:13.441307,83,14.21,174.99999999999997,Tierra,Reloj,2,14,565
2023-11-23 20:40:18.441307,109,7.95,190.41999999999996,Tierra,Reloj,2,14,565
2023-11-23 20:40:23.441307,130,14.6,214.15999999999997,Tierra,Reloj,2,14,565
2023-11-23 20:40:28.441307,80,12.8,226.01999999999998,Tierra,Reloj,2,14,565
2023-11-23 20:40:33.441307,86,12.53,234.98,Tierra,Reloj,2,14,565
2023-11-23 20:40:38.441307,98,11.85,251.73,Tierra,Reloj,2,14,565
2023-11-23 20:40:43.441307,151,13.81,264.3,Tierra,Reloj,2,14,565
2023-11-23 20:40:48.441307,139,13.2,273.13,Tierra,Reloj,2,14,565
2023-11-23 20:40:53.441307,132,9.53,285.42,Tierra,Reloj,2,14,565
2023-11-23 20:40:58.441307,93,7.77,290.92,Tierra,Reloj,2,14,565
2023-11-23 20:41:03.441307,102,9.68,303.04,Tierra,Reloj,2,14,565
2023-11-23 20:41:08.441307,104,14.04,315.14000000000004,Tierra,Reloj,2,14,565
2023-11-23 20:41:13.441307,138,14.82,325.16,Tierra,Reloj,2,14,565
2023-11-23 20:41:18.441307,94,7.75,335.07000000000005,Tierra,Reloj,2,14,565
2023-11-23 20:41:23.441307,131,14.02,343.1700000000001,Tierra,Reloj,2,14,565
2023-11-23 20:41:28.441307,130,12.68,365.5300000000001,Tierra,Reloj,2,14,565
2023-11-23 20:41:33.441307,120,5.09,372.36000000000007,Tierra,Reloj,2,14,565
2023-11-23 20:41:38.441307,113,12.28,392.36000000000007,Tierra,Reloj,2,14,565
2023-11-23 20:41:43.441307,121,10.25,410.6000000000001,Tierra,Reloj,2,14,565
2023-11-23 20:41:48.441307,130,6.3,415.3300000000001,Tierra,Reloj,2,14,565
2023-11-23 20:41:53.441307,115,14.2,434.7200000000001,Tierra,Reloj,2,14,565
2023-11-23 20:41:58.441307,118,9.39,450.7500000000001,Tierra,Reloj,2,14,565
2023-11-23 20:42:03.441307,148,9.59,467.3000000000001,Tierra,Reloj,2,14,565
2023-11-23 20:42:08.441307,87,8.99,481.71000000000015,Tierra,Reloj,2,14,565
2023-11-23 20:42:13.441307,148,10.5,493.83000000000015,Tierra,Reloj,2,14,565
2023-11-23 20:42:18.441307,126,9.23,500.08000000000015,Tierra,Reloj,2,14,565
2023-11-23 20:42:23.441307,155,12.72,524.3100000000002,Tierra,Reloj,2,14,565
2023-11-23 20:42:28.441307,143,7.92,535.7800000000002,Tierra,Reloj,2,14,565
2023-11-23 20:42:33.441307,143,10.36,542.1300000000002,Tierra,Reloj,2,14,565
2023-11-23 20:42:38.441307,131,12.51,564.0700000000003,Tierra,Reloj,2,14,565
2023-11-23 20:42:43.441307,106,13.09,588.2600000000003,Tierra,Reloj,2,14,565
2023-11-23 20:42:48.441307,102,13.47,614.2200000000004,Tierra,Reloj,2,14,565
2023-11-23 20:42:53.441307,115,5.66,617.6100000000004,Tierra,Reloj,2,14,565
2023-11-23 20:42:58.441307,116,6.27,625.9600000000004,Tierra,Reloj,2,14,565
2023-11-23 20:43:03.441307,98,11.8,639.9600000000004,Tierra,Reloj,2,14,565
2023-11-23 20:43:08.441307,111,5.54,650.3400000000004,Tierra,Reloj,2,14,565
2023-11-23 20:43:13.441307,85,6.6,654.8100000000004,Tierra,Reloj,2,14,565
2023-11-23 20:43:18.441307,110,9.66,673.9200000000004,Tierra,Reloj,2,14,565
2023-11-23 20:43:23.441307,85,9.56,684.8700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:28.441307,101,14.57,698.5700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:33.441307,151,11.43,713.7500000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:38.441307,109,12.32,722.1000000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:43.441307,110,12.52,728.7300000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:48.441307,129,9.68,740.7300000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:53.441307,109,12.65,765.2300000000005,Tierra,Reloj,2,14,565
2023-11-23 20:43:58.441307,143,13.22,791.5000000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:03.441307,105,6.53,801.4500000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:08.441307,117,10.57,812.9700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:13.441307,134,6.76,822.8500000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:18.441307,131,11.56,844.9900000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:23.441307,82,13.92,856.8700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:28.441307,139,6.19,867.4600000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:33.441307,132,11.6,889.8800000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:38.441307,140,12.38,912.5900000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:43.441307,85,13.33,934.3700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:48.441307,135,12.19,946.9700000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:53.441307,92,13.25,961.6200000000005,Tierra,Reloj,2,14,565
2023-11-23 20:44:58.441307,86,13.76,983.7800000000004,Tierra,Reloj,2,14,565
2023-11-23 20:45:03.441307,80,5.93,987.8200000000004,Tierra,Reloj,2,14,565
2023-11-23 20:45:08.441307,131,11.57,993.8800000000003,Tierra,Reloj,2,14,565
2023-11-23 20:45:13.441307,116,14.69,1001.4300000000003,Tierra,Reloj,2,14,565
2023-11-23 20:45:18.441307,147,7.87,1011.9100000000003,Tierra,Reloj,2,14,565
2023-11-23 20:45:23.441307,88,8.49,1017.8600000000004,Tierra,Reloj,2,14,565
2023-11-23 20:45:28.441307,122,13.17,1035.2300000000002,Tierra,Reloj,2,14,565
2023-11-23 20:45:33.441307,132,11.16,1049.6600000000003,Tierra,Reloj,2,14,565
2023-11-23 20:45:38.441307,89,8.48,1054.9800000000002,Tierra,Reloj,2,14,565
2023-11-23 20:45:43.441307,157,7.09,1068.4700000000003,Tierra,Reloj,2,14,565
2023-11-23 20:45:48.441307,116,15.0,1096.5700000000002,Tierra,Reloj,2,14,565
2023-11-23 20:45:53.441307,132,8.41,1112.0400000000002,Tierra,Reloj,2,14,565
2023-11-23 20:45:58.441307,104,8.18,1121.0200000000002,Tierra,Reloj,2,14,565
2023-11-23 20:46:03.441307,120,11.4,1133.9600000000003,Tierra,Reloj,2,14,565
2023-11-23 20:46:08.441307,124,5.45,1143.7400000000002,Tierra,Reloj,2,14,565
2023-11-23 20:46:13.441307,148,6.86,1149.1500000000003,Tierra,Reloj,2,14,565
2023-11-23 20:46:18.441307,160,10.61,1156.6800000000003,Tierra,Reloj,2,14,565
2023-11-23 20:46:23.441307,138,10.42,1176.1900000000003,Tierra,Reloj,2,14,565
2023-11-23 20:46:28.441307,154,7.27,1185.0800000000004,Tierra,Reloj,2,14,565
2023-11-23 20:46:33.441307,113,6.25,1192.2500000000005,Tierra,Reloj,2,14,565
2023-11-23 20:46:38.441307,142,12.27,1216.3600000000004,Tierra,Reloj,2,14,565
2023-11-23 20:46:43.441307,158,9.68,1231.7400000000005,Tierra,Reloj,2,14,565
2023-11-23 20:46:48.441307,106,11.07,1237.6500000000005,Tierra,Reloj,2,14,565
2023-11-23 20:46:53.441307,96,12.22,1247.2600000000004,Tierra,Reloj,2,14,565
2023-11-23 20:46:58.441307,81,11.9,1263.9200000000005,Tierra,Reloj,2,14,565
2023-11-23 20:47:03.441307,98,7.17,1277.8000000000006,Tierra,Reloj,2,14,565
2023-11-23 20:47:08.441307,87,5.11,1283.2200000000007,Tierra,Reloj,2,14,565
2023-11-23 20:47:13.441307,132,7.1,1290.4900000000007,Tierra,Reloj,2,14,565
2023-11-23 20:47:18.441307,132,5.13,1299.6400000000008,Tierra,Reloj,2,14,565
